,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-20,3445.162919360091,3472.474670747393,3436.1255591742784,3451.30419921875,1510258,0.0,0.0
2023-01-23,3438.223028808394,3455.1492168189784,3407.7657886023303,3431.532470703125,974857,0.0,0.0
2023-01-24,3442.6166267472254,3503.08178441404,3425.1911404048337,3437.17431640625,1518123,0.0,0.0
2023-01-25,3417.202197456563,3423.193785178579,3310.3522164139413,3384.198486328125,3686439,0.0,0.0
2023-01-27,3330.3242947355466,3341.808171613945,2708.197747323179,2757.578369140625,14764368,0.0,0.0
2023-01-30,2846.0041695944524,3033.291264672518,2661.263548059374,2888.794189453125,20947906,0.0,0.0
2023-01-31,2975.8220140161466,3069.290883519345,2901.9257626613835,2969.73046875,11568020,0.0,0.0
2023-02-01,2990.8008197435424,3006.5287372430284,1938.4782655261997,2132.356201171875,13525314,0.0,0.0
2023-02-02,2345.557043571629,2345.557043571629,1492.654381979123,1563.0555419921875,34474080,0.0,0.0
2023-02-03,1487.9110991512775,1677.5448938189165,1016.0236013385534,1584.575439453125,43885579,0.0,0.0
2023-02-06,1572.7918192319235,1612.735738450512,1433.1877728032894,1570.4949951171875,19308603,0.0,0.0
2023-02-07,1568.7973741764088,1959.9481411168704,1523.4610030189765,1800.422119140625,19188072,0.0,0.0
2023-02-08,1867.2283203608308,2219.034298964594,1838.268980308164,2161.215576171875,19173006,0.0,0.0
2023-02-09,2164.9603290808295,2164.9603290808295,1728.9724938311924,1923.0,18279862,0.0,0.0
2023-02-10,1766.5198105591896,1987.2099621327234,1730.7200976815063,1844.3604736328125,11334878,0.0,0.0
2023-02-13,1847.4063692324683,1919.0057997560243,1659.9195877063082,1715.241943359375,12210940,0.0,0.0
2023-02-14,1732.5674847152227,1886.3515726957091,1609.0908208627452,1747.246826171875,14579030,0.0,0.0
2023-02-15,1777.5044754884032,1821.842251953454,1747.546534890284,1776.605712890625,7636578,0.0,0.0
2023-02-16,1817.4482711246496,1872.321179781632,1787.490332589628,1794.0810546875,5578515,0.0,0.0
2023-02-17,1797.476339531636,1813.3040929193453,1700.812007623824,1720.28466796875,5392513,0.0,0.0
2023-02-20,1647.686656651799,1682.6375857322917,1558.3121380031105,1619.1766357421875,6762330,0.0,0.0
2023-02-21,1623.7202686992086,1642.144352139728,1559.111030014324,1568.897216796875,5571915,0.0,0.0
2023-02-22,1532.847791347132,1557.812739088942,1379.2633840798535,1402.8802490234375,10606476,0.0,0.0
2023-02-23,1378.0651169377334,1435.9837957655511,1348.107179613,1380.71142578125,8907540,0.0,0.0
2023-02-24,1408.0232431371694,1424.9994098983977,1259.8312689122592,1313.8055419921875,8736727,0.0,0.0
2023-02-27,1298.1773424408254,1311.9580429894784,1129.46426658097,1191.82666015625,10271008,0.0,0.0
2023-02-28,1143.3946144780755,1396.0398873714844,1102.2024504193676,1361.937744140625,33948366,0.0,0.0
2023-03-01,1422.0035824354225,1577.78487376964,1409.0218081575708,1562.10693359375,20114340,0.0,0.0
2023-03-02,1497.79711468232,1643.692253242145,1405.9261017429048,1604.99658203125,26970925,0.0,0.0
2023-03-03,1686.482142472456,1903.2777354793843,1683.136863682111,1876.8648681640625,22888891,0.0,0.0
2023-03-06,1963.942634405975,2132.0067262717484,1852.3992867606994,1980.1199951171875,27180456,0.0,0.0
2023-03-08,2037.1398901884893,2085.072593487042,1938.2786896352243,2036.7904052734375,13568243,0.0,0.0
2023-03-09,2046.9261378691492,2065.9494776803986,1902.6785900629197,1950.41162109375,12627794,0.0,0.0
2023-03-10,1867.3781643359232,1937.2800207549149,1818.0474012832592,1893.5413818359375,9419942,0.0,0.0
2023-03-13,1914.3122198281546,1982.2168786431337,1854.7958079525054,1871.77197265625,7572604,0.0,0.0
2023-03-14,1871.372592285566,1872.221376178648,1649.0347303004066,1735.762939453125,12679663,0.0,0.0
2023-03-15,1758.4311553098346,1888.7980446002935,1725.6770937757333,1836.421630859375,12296703,0.0,0.0
2023-03-16,1858.390801957839,1872.371173385786,1792.483336654659,1841.2149658203125,6509495,0.0,0.0
2023-03-17,1898.3347389638436,1916.159688329673,1842.4132527029415,1873.9190673828125,5969594,0.0,0.0
2023-03-20,1834.4245486485663,1847.3563441485596,1774.908131493586,1802.41943359375,5168139,0.0,0.0
2023-03-21,1834.3745285227346,1858.3908589360353,1802.4193928505406,1821.6923828125,4094018,0.0,0.0
2023-03-22,1831.428633751883,1847.4062008947565,1803.6177053236513,1812.854736328125,3248124,0.0,0.0
2023-03-23,1791.48486328125,1831.4287844246446,1777.5044908810619,1791.48486328125,4108804,0.0,0.0
2023-03-24,1793.4819684271538,1820.444113832239,1692.873222147067,1738.2095947265625,6187968,0.0,0.0
2023-03-27,1738.2097005160867,1754.936217665015,1679.6419011640337,1720.6343994140625,5053055,0.0,0.0
2023-03-28,1725.5272410261955,1730.570209322547,1570.7945408334485,1598.60546875,8144878,0.0,0.0
2023-03-29,1600.702594486202,1753.5380651547127,1588.8692327202025,1737.9599609375,9332702,0.0,0.0
2023-03-31,1785.4931292079896,1822.44125324641,1737.5604277527416,1747.9957275390625,4893249,0.0,0.0
2023-04-03,1747.9957243783972,1752.4894151317014,1693.1228160504927,1715.0419921875,3445796,0.0,0.0
2023-04-05,1715.0420668856345,1735.5133256534173,1669.206516724909,1695.619384765625,3690559,0.0,0.0
2023-04-06,1702.609659717487,1791.1354004222223,1685.783307108325,1751.5909423828125,6012473,0.0,0.0
2023-04-10,1771.5127010178312,1810.158391564475,1758.1314645784507,1794.7301025390625,4197975,0.0,0.0
2023-04-11,1807.4623199350367,1826.4356813045206,1790.3363404243273,1800.6219482421875,2883672,0.0,0.0
2023-04-12,1811.4567727365002,1856.144033254669,1794.5305853892862,1844.66015625,4809035,0.0,0.0
2023-04-13,1852.3991578176158,1882.357095679895,1823.4897965401804,1868.1270751953125,3402280,0.0,0.0
2023-04-17,1868.1271829063228,1902.2293285189512,1844.4104807312458,1876.115966796875,2983032,0.0,0.0
2023-04-18,1889.3473537065465,1900.0822818526065,1827.4342797478755,1848.3548583984375,2542401,0.0,0.0
2023-04-19,1844.4104826585879,1875.06739211095,1832.4273068102375,1851.2508544921875,2455884,0.0,0.0
2023-04-20,1852.3991727648279,1876.2656878341909,1834.2745958320672,1840.316162109375,2016823,0.0,0.0
2023-04-21,1843.411881347927,1850.6517167432535,1793.5319607287595,1800.47216796875,2090833,0.0,0.0
2023-04-24,1801.4706363969046,1814.8518728209265,1773.310223988945,1799.4234619140625,1963582,0.0,0.0
2023-04-25,1803.4679366232317,1911.0668680579788,1799.2738739023791,1842.0137939453125,5364841,0.0,0.0
2023-04-26,1851.400627308884,1871.3725866110292,1823.8393478517562,1845.3092041015625,2422711,0.0,0.0
2023-04-27,1845.4090578336788,1862.3352447505708,1829.980767879314,1850.4520263671875,1782360,0.0,0.0
2023-04-28,1865.4309721013217,1941.2744385729388,1854.546229933194,1922.2510986328125,6159130,0.0,0.0
2023-05-02,1932.2869860780008,1963.2435217722739,1905.3248420862149,1917.158203125,3813963,0.0,0.0
2023-05-03,1916.3094668945844,1937.2800238538268,1782.8468264384298,1836.421630859375,5849432,0.0,0.0
2023-05-04,1836.4715900039423,1932.2870135709616,1836.4715900039423,1908.5703125,4842127,0.0,0.0
2023-05-05,1952.0592948211922,1952.258965648806,1900.4816870266484,1917.607666015625,6137744,0.0,0.0
2023-05-08,1917.607823529433,1924.198546071163,1873.3698825538079,1884.853759765625,2835197,0.0,0.0
2023-05-09,1897.3360846634014,1927.2940228422972,1886.4513427452368,1893.4415283203125,2700563,0.0,0.0
2023-05-10,1896.3376866787398,1912.2154199675756,1881.3087373479718,1889.497314453125,1970906,0.0,0.0
2023-05-11,1922.3010399702846,2010.9266073974861,1907.322070827659,1981.867431640625,8835941,0.0,0.0
2023-05-12,2006.1832497433027,2007.1818476774706,1943.8208575141823,1961.9453125,3816201,0.0,0.0
2023-05-15,1957.1522679748462,1961.9454652926402,1877.3642624412585,1913.36376953125,4836782,0.0,0.0
2023-05-16,1924.298375340214,1932.2871594620208,1878.362866639825,1886.50146484375,3058799,0.0,0.0
2023-05-17,1897.3363351683831,1917.2583179279798,1855.1455666626653,1896.8370361328125,3632797,0.0,0.0
2023-05-18,1907.3720350180354,1921.302427455357,1874.5679953251565,1887.35009765625,2437396,0.0,0.0
2023-05-19,1885.3529762489452,1980.2197838462173,1869.4752440712525,1953.3076171875,7541150,0.0,0.0
2023-05-22,2007.1817360863151,2343.709221191334,1980.6190568940585,2322.838623046875,26311368,0.0,0.0
2023-05-23,2407.5198797416647,2755.5812699399344,2396.6352587939805,2630.007568359375,28432888,0.0,0.0
2023-05-24,2705.202078528545,2746.144597989479,2421.949843240715,2472.12939453125,23465761,0.0,0.0
2023-05-25,2436.5790119590374,2555.2124978583483,2383.303713501995,2533.892333984375,8434009,0.0,0.0
2023-05-26,2561.403664368952,2596.3046129074146,2531.5954189426398,2540.78271484375,3963515,0.0,0.0
2023-05-29,2566.396863847274,2579.877936867483,2519.462757776915,2530.497314453125,2779432,0.0,0.0
2023-05-30,2525.7537459384407,2550.568757756509,2471.679522759821,2492.94970703125,1736953,0.0,0.0
2023-05-31,2478.520307043286,2569.3927276480154,2424.5960134976217,2489.8544921875,4268439,0.0,0.0
2023-06-01,2496.394895763288,2556.410729550583,2481.815512100315,2488.65576171875,1704946,0.0,0.0
2023-06-02,2531.4459109778654,2535.3403456292654,2421.6001318032836,2441.6220703125,5543791,0.0,0.0
2023-06-05,2459.7463426142313,2510.475165603269,2424.5957446637776,2430.537353515625,2956768,0.0,0.0
2023-06-06,2471.5301638304895,2503.4353226402673,2422.498902252936,2430.238037109375,6473608,0.0,0.0
2023-06-07,2449.560977611278,2463.4913714270983,2431.586212997742,2436.1298828125,2522516,0.0,0.0
2023-06-08,2446.5650056413206,2472.428595324482,2365.7285494186744,2425.744140625,3781621,0.0,0.0
2023-06-09,2444.5179140806367,2455.452513370603,2424.5959328320673,2447.71337890625,1948506,0.0,0.0
2023-06-12,2456.5508849164075,2501.487791347805,2429.1893994086176,2481.316162109375,2804898,0.0,0.0
2023-06-13,2495.496506108844,2501.4880943588055,2438.7760885828748,2459.09765625,2210990,0.0,0.0
2023-06-14,2466.437203143605,2481.3164602286706,2448.91200256844,2453.705078125,1364403,0.0,0.0
2023-06-15,2465.538237256785,2523.4569159772764,2459.4466924927165,2482.164794921875,3744029,0.0,0.0
2023-06-16,2495.695734756022,2523.356846849187,2483.9122311926294,2506.081298828125,7999982,0.0,0.0
2023-06-19,2500.4894581550025,2518.0648809393283,2346.7053620863644,2398.033203125,11475674,0.0,0.0
2023-06-20,2431.5859358705234,2431.5859358705234,2386.6490294581317,2411.414306640625,2479711,0.0,0.0
2023-06-21,2423.297567369619,2436.5789687046,2389.744822932026,2402.57666015625,7418013,0.0,0.0
2023-06-22,2421.6999662144985,2446.514978789602,2356.6911426830225,2393.888916015625,8459191,0.0,0.0
2023-06-23,2388.9461400339724,2388.9461400339724,2160.2671888565214,2230.418701171875,15213238,0.0,0.0
2023-06-26,2206.951721956678,2333.1744209768253,2170.003593222808,2292.3818359375,7847341,0.0,0.0
2023-06-27,2325.684928611005,2340.5641861473773,2267.816219158336,2281.247314453125,3361053,0.0,0.0
2023-06-28,2296.775331266913,2415.2091480420095,2290.634051270032,2398.63232421875,28353193,0.0,0.0
2023-06-30,2434.5318449221827,2434.5318449221827,2346.7052032044726,2384.701904296875,5125497,0.0,0.0
2023-07-03,2401.6281784847583,2414.4602602425675,2369.8727134773503,2382.155517578125,2662358,0.0,0.0
2023-07-04,2393.639549780016,2410.615716799732,2369.7231750030865,2384.3525390625,2308684,0.0,0.0
2023-07-05,2387.647900491283,2408.6684378771934,2370.6717339047705,2395.786376953125,2198481,0.0,0.0
2023-07-06,2396.985316956829,2425.409843645218,2387.843669930884,2400.73193359375,2476366,1.2,0.0
2023-07-07,2394.0345637079167,2408.9784884808664,2367.1455048472467,2378.640869140625,1823645,1.2,0.0
2023-07-10,2391.8354039972173,2461.7071265607515,2354.050594061171,2409.2783203125,3771285,0.0,0.0
2023-07-11,2422.7728506374015,2443.9642549216956,2387.0372634645137,2421.923095703125,2247776,0.0,0.0
2023-07-12,2428.9203241813325,2431.0195752143118,2379.4903080249924,2386.937255859375,1445282,0.0,0.0
2023-07-13,2396.0337631474745,2404.7302073467013,2354.6005205573088,2361.097900390625,1247741,0.0,0.0
2023-07-14,2374.042679757916,2384.0386489358443,2339.0567876351683,2375.142333984375,1353535,0.0,0.0
2023-07-17,2398.93244217032,2458.5085135241566,2390.336055472526,2407.5791015625,3090373,0.0,0.0
2023-07-18,2414.026400704997,2508.9881017679263,2404.2303027342755,2415.925537109375,5978272,0.0,0.0
2023-07-19,2427.670876336749,2442.015189248646,2415.9256129418777,2422.77294921875,1637260,0.0,0.0
2023-07-20,2427.97090110063,2432.918857068756,2399.0326189430725,2418.774658203125,1564275,0.0,0.0
2023-07-21,2409.0284187441553,2456.8592258369313,2394.3343937951104,2415.325927734375,2280563,0.0,0.0
2023-07-24,2429.020389508394,2438.4165024517506,2411.0776745342523,2417.22509765625,1113193,0.0,0.0
2023-07-25,2427.0211962351677,2478.000636518526,2415.026033815554,2465.655517578125,3017555,0.0,0.0
2023-07-26,2471.453172079069,2504.989695057169,2445.0138843215623,2469.75390625,4021773,0.0,0.0
2023-07-27,2469.753922748048,2483.998177892907,2414.0263982339516,2427.4208984375,2243944,0.0,0.0
2023-07-28,2436.017641321218,2480.6495452164354,2430.120117237735,2462.20703125,2339800,0.0,0.0
2023-07-31,2476.0014886289264,2516.9849609881458,2466.005519760824,2491.1953125,3359974,0.0,0.0
2023-08-01,2503.840278811903,2512.986492414431,2454.2601772078483,2480.099853515625,1575727,0.0,0.0
2023-08-02,2491.9950895514567,2512.98662460183,2450.01201945071,2472.552978515625,2506971,0.0,0.0
2023-08-03,2468.904183298102,2548.971989284265,2461.007465732494,2531.5791015625,4720470,0.0,0.0
2023-08-04,2544.273979694304,2556.8687539184766,2500.9913861141827,2540.775390625,3294056,0.0,0.0
2023-08-07,2549.921693630042,2567.9644666984723,2515.3855715150858,2549.471923828125,4684333,0.0,0.0
2023-08-08,2562.216684037512,2562.216684037512,2460.3078316706387,2473.552490234375,6127920,0.0,0.0
2023-08-09,2487.346914567022,2515.885209346294,2471.0034084838353,2506.08935546875,5781400,0.0,0.0
2023-08-10,2508.988281746939,2576.4610741843567,2508.988281746939,2551.37109375,8140756,0.0,0.0
2023-08-11,2549.022114424636,2567.114671823804,2517.184855658019,2538.476318359375,7157372,0.0,0.0
2023-08-14,2479.0003355939534,2483.9482914876035,2399.082611486777,2455.010009765625,9786919,0.0,0.0
2023-08-16,2449.0124291946286,2464.0063828427587,2419.0245218983678,2444.114501953125,7084828,0.0,0.0
2023-08-17,2453.960415625858,2486.1974163704785,2441.065712944897,2478.700439453125,7769452,0.0,0.0
2023-08-18,2476.501211514981,2664.8751902786894,2460.307791251154,2576.36083984375,14679923,0.0,0.0
2023-08-21,2586.956653906028,2653.9296430141053,2579.4596775133327,2638.685791015625,10479200,0.0,0.0
2023-08-22,2667.7742223487107,2719.9031018585924,2653.0301684154456,2696.96240234375,10291468,0.0,0.0
2023-08-23,2718.9035082514088,2721.302443141807,2487.8467875108236,2529.280029296875,5251316,0.0,0.0
2023-08-24,2578.960013159012,2611.946711001743,2530.0798221543946,2538.5263671875,4558367,0.0,0.0
2023-08-25,2547.9724299864456,2547.9724299864456,2484.9978269699113,2494.743896484375,2808721,0.0,0.0
2023-08-28,2548.972159505804,2580.9592611152884,2454.6600919872017,2471.453369140625,4457038,0.0,0.0
2023-08-29,2471.1036888593653,2535.6274759947087,2444.014514213768,2505.439697265625,4802150,0.0,0.0
2023-08-30,2515.985488637761,2541.9750089812583,2491.39530638818,2512.087158203125,6484593,0.0,0.0
2023-08-31,2448.962479659912,2488.9463573466946,2382.7892108967303,2418.27490234375,6230369,0.0,0.0
2023-09-01,2380.040283376705,2464.556252369735,2379.040686449625,2449.0625,6764397,0.0,0.0
2023-09-04,2453.010841558808,2479.000361477524,2449.062482533446,2469.604248046875,5998454,0.0,0.0
2023-09-05,2480.9994863752395,2500.3915684665258,2463.0067423161117,2493.044677734375,6489319,0.0,0.0
2023-09-06,2493.04468875554,2502.990629068195,2470.0039314806354,2495.49365234375,7416248,0.0,0.0
2023-09-07,2496.9931605601837,2518.9842932792885,2483.998400317076,2508.488525390625,4298988,0.0,0.0
2023-09-08,2512.7866410858524,2537.5766920776327,2505.0897940551104,2518.284423828125,5640973,0.0,0.0
2023-09-11,2563.9659377630223,2629.189632671029,2544.973597483296,2613.895751953125,9148241,0.0,0.0
2023-09-12,2621.392762844915,2625.541236280614,2528.9800810246106,2534.677734375,5658774,0.0,0.0
2023-09-13,2544.6737670818575,2565.9152011030183,2494.9938502031614,2517.884521484375,1780068,0.0,0.0
2023-09-14,2540.825585212641,2543.974217963762,2505.039965872525,2518.784423828125,1218481,0.0,0.0
2023-09-15,2518.7842860738515,2556.9688383700764,2513.1864458866503,2539.026123046875,1547001,0.0,0.0
2023-09-18,2550.9712362933396,2553.9700269316154,2489.995826648397,2501.441162109375,861677,0.0,0.0
2023-09-20,2501.3911123522544,2532.628514570739,2457.908648464124,2469.30419921875,1203019,0.0,0.0
2023-09-21,2478.800315356728,2502.790639736581,2460.00784578407,2478.25048828125,1279908,0.0,0.0
2023-09-22,2488.946200633182,2496.993004319434,2459.00832290865,2463.90625,865589,0.0,0.0
2023-09-25,2478.9503295745926,2487.9967304967345,2423.022930785088,2481.099609375,1216898,0.0,0.0
2023-09-26,2489.9959559040076,2497.992731354522,2451.611531358425,2456.959228515625,698863,0.0,0.0
2023-09-27,2459.0084152960444,2496.9930981339508,2444.1145188528044,2482.299072265625,1077373,0.0,0.0
2023-09-28,2488.94622271223,2509.9877860151437,2445.713657301973,2474.252197265625,2225560,0.0,0.0
2023-09-29,2461.0574929485897,2478.550437962888,2404.080472044876,2412.9267578125,1689201,0.0,0.0
2023-10-03,2417.0252010190857,2423.922321717768,2371.043745581998,2386.28759765625,2019899,0.0,0.0
2023-10-04,2401.2315941427582,2501.741109980899,2391.285653921409,2463.956298828125,2857377,0.0,0.0
2023-10-05,2476.9511348580363,2485.497737317824,2445.4138032776737,2465.35595703125,1132455,0.0,0.0
2023-10-06,2465.3558111240113,2513.9360720522477,2465.055883257833,2477.10107421875,1510035,0.0,0.0
2023-10-09,2439.0164289662353,2458.708439031004,2410.328046827411,2441.615478515625,1408224,0.0,0.0
2023-10-10,2442.0152117108537,2516.9349500975522,2442.0152117108537,2497.29296875,1771910,0.0,0.0
2023-10-11,2532.878467816156,2536.9769126915253,2481.499285168129,2487.596923828125,1627836,0.0,0.0
2023-10-12,2498.8922483675806,2520.7335387360818,2489.6459768365767,2505.33984375,1804818,0.0,0.0
2023-10-13,2487.8965529454854,2493.9941914713754,2421.3735764588405,2453.560546875,2278682,0.0,0.0
2023-10-16,2453.5606429192812,2463.706453933397,2420.873872788438,2428.370849609375,803856,0.0,0.0
2023-10-17,2458.9582279350834,2461.0074502906787,2422.522971478253,2427.4208984375,707543,0.0,0.0
2023-10-18,2439.016465427067,2440.765760023173,2400.0822145107627,2405.380126953125,776977,0.0,0.0
2023-10-19,2399.032625021965,2413.726651041781,2381.589707452645,2401.231689453125,1168822,0.0,0.0
2023-10-20,2397.083471866538,2442.9648734337234,2381.0899209526997,2392.78515625,1240350,0.0,0.0
2023-10-23,2396.8334465155613,2411.3776299209826,2300.8721460818792,2307.71923828125,1483549,0.0,0.0
2023-10-25,2319.0646893691846,2347.103429788317,2234.3988850786723,2256.090087890625,1540819,0.0,0.0
2023-10-26,2248.093352874631,2248.093352874631,2166.1764384691646,2202.311767578125,2226073,0.0,0.0
2023-10-27,2221.104380725099,2274.083018069127,2211.108411414905,2260.788330078125,1244293,0.0,0.0
2023-10-30,2259.139031930023,2304.070863961082,2249.0930342353295,2298.17333984375,996448,0.0,0.0
2023-10-31,2319.0647317139496,2319.0647317139496,2275.0824695607544,2293.724853515625,1155280,0.0,0.0
2023-11-01,2298.0732677307496,2311.3179266248044,2206.110353145613,2216.40625,1666579,0.0,0.0
2023-11-02,2246.0941542135993,2297.0235656442255,2203.311359610614,2214.406982421875,2340997,0.0,0.0
2023-11-03,2214.4069886492416,2278.081260279504,2214.10706078065,2228.951171875,1853300,0.0,0.0
2023-11-06,2253.0414734246574,2259.089083718277,2232.0999663464213,2245.0947265625,770061,0.0,0.0
2023-11-07,2256.0900747523833,2259.088865281518,2225.752212949091,2232.44970703125,641554,0.0,0.0
2023-11-08,2244.395064902097,2297.0737749891837,2234.099167580864,2259.0390625,1169180,0.0,0.0
2023-11-09,2268.0852668322163,2271.6839131315983,2209.2091096159465,2213.757080078125,1267890,0.0,0.0
2023-11-10,2219.354976782782,2236.0982245526784,2197.613744603962,2204.211181640625,1072597,0.0,0.0
2023-11-13,2214.606920231474,2240.996180634951,2194.6650109904385,2212.757568359375,853633,0.0,0.0
2023-11-15,2239.097142608893,2249.09311199554,2219.6050023049315,2224.5029296875,696475,0.0,0.0
2023-11-16,2225.1027378414997,2231.900045687374,2195.2148876320334,2205.0107421875,1307584,0.0,0.0
2023-11-17,2205.0106905512266,2237.0478198079154,2200.1127633881915,2207.90966796875,916518,0.0,0.0
2023-11-20,2210.108648563569,2217.6056249833914,2141.1364655012057,2148.9833984375,1577213,0.0,0.0
2023-11-21,2159.129276003787,2231.650078966893,2157.4800387570563,2195.764404296875,1839502,0.0,0.0
2023-11-22,2204.261070110589,2224.1031667658144,2152.6319863506433,2171.774169921875,1247205,0.0,0.0
2023-11-23,2189.1171004051257,2189.1171004051257,2159.729050646704,2174.373046875,729114,0.0,0.0
2023-11-24,2178.121749102046,2251.0422976304503,2160.028946731257,2224.552978515625,1946259,0.0,0.0
2023-11-28,2300.072567740838,2511.3872640485097,2274.0830472013936,2422.523193359375,11972275,0.0,0.0
2023-11-29,2467.70482341961,2476.6511668850126,2389.0365960323434,2395.634033203125,4561574,0.0,0.0
2023-11-30,2399.0826374277467,2408.0289810561867,2342.105612969381,2357.599365234375,2983879,0.0,0.0
2023-12-01,2369.044664808565,2402.3813192066173,2353.1511716362284,2361.74755859375,1792983,0.0,0.0
2023-12-04,2548.9221298418865,2593.954020117103,2486.447322035598,2530.1796875,5681516,0.0,0.0
2023-12-05,2530.1796611910963,2998.690686211977,2530.1796611910963,2958.1572265625,22879079,0.0,0.0
2023-12-06,3078.758369305336,3153.2783650071906,2843.703262200741,2882.787353515625,19355777,0.0,0.0
2023-12-07,2898.831001729613,2944.7124016918283,2851.89997621695,2885.986083984375,6325887,0.0,0.0
2023-12-08,2901.5297836604686,2925.8200363924957,2758.887359222169,2821.01220703125,6959428,0.0,0.0
2023-12-11,2835.9064835782806,2918.7229417671383,2809.9169637234963,2854.64892578125,5064123,0.0,0.0
2023-12-12,2867.9436268670306,2894.7826578005815,2839.405085932104,2856.498046875,2017772,0.0,0.0
2023-12-13,2858.8471311428425,2897.931467510666,2803.8693016977877,2873.89111328125,2805832,0.0,0.0
2023-12-14,2899.7806661240065,2931.767767893371,2885.836337754868,2892.883544921875,3224681,0.0,0.0
2023-12-15,2910.8761429673373,2998.7906397474935,2892.733313171541,2990.593994140625,4921484,0.0,0.0
2023-12-18,2992.7431541164274,3026.5295788693124,2959.906541672678,2979.398681640625,2315922,0.0,0.0
2023-12-19,2987.5953356762716,2993.143147413689,2913.8250338663406,2940.064453125,1741493,0.0,0.0
2023-12-20,2944.8125728668338,2966.803705454434,2765.084995001547,2782.72802734375,3417739,0.0,0.0
2023-12-21,2748.8913935884343,2820.8123396049705,2723.9014718285393,2798.621337890625,2678577,0.0,0.0
2023-12-22,2814.8148075003724,2846.452195425786,2790.2746550954953,2807.218017578125,1513956,0.0,0.0
2023-12-26,2815.864500310687,2892.583563285073,2798.9714101195323,2864.294921875,2048484,0.0,0.0
2023-12-27,2879.538654084359,2893.6330675657146,2832.457787941122,2842.203857421875,1698325,0.0,0.0
2023-12-28,2853.8492534330785,2866.1943732145546,2798.971479241394,2808.767333984375,4102912,0.0,0.0
2023-12-29,2822.7615627450623,2862.1458266739332,2801.7202434242713,2847.801513671875,1507086,0.0,0.0
2024-01-01,2851.150186859371,2945.81196116681,2840.90431899308,2916.02392578125,2898619,0.0,0.0
2024-01-02,2920.822063572809,2947.0114528429467,2839.8547168413243,2931.2177734375,2671368,0.0,0.0
2024-01-03,3045.771815261561,3197.710547102637,2954.4087543898013,3001.78955078125,19725411,0.0,0.0
2024-01-04,3038.174593038314,3043.222605980402,2988.794605862681,2997.09130859375,2975620,0.0,0.0
2024-01-05,3008.7366868351614,3065.6636823613094,2979.8984622499033,3005.38818359375,3219949,0.0,0.0
2024-01-08,3018.782644900983,3025.7798232169785,2951.759623794325,2962.305419921875,1849061,0.0,0.0
2024-01-09,2989.4944966580288,3067.563114688509,2978.7988582907305,3013.385009765625,2885706,0.0,0.0
2024-01-10,3022.780889892671,3110.7454131435156,3018.8325311233743,3096.950927734375,3590297,0.0,0.0
2024-01-11,3118.742294977418,3127.738666982161,3063.764466059547,3079.657958984375,2008103,0.0,0.0
2024-01-12,3095.1020008731484,3123.740354829338,3066.9632013315168,3102.848876953125,1795933,0.0,0.0
2024-01-15,3125.739522617561,3128.7383133332155,3066.2134781033697,3088.254638671875,1407007,0.0,0.0
2024-01-16,3093.7523016234613,3103.2484718546157,3033.7764896372228,3055.267822265625,2515564,0.0,0.0
2024-01-17,3031.7772714905664,3043.7724337912214,2945.112272676774,2969.852294921875,2897218,0.0,0.0
2024-01-18,2974.3507013236135,2983.7968435273415,2883.937207586983,2917.723388671875,2552342,0.0,0.0
2024-01-19,2944.1628325948654,2948.261033467282,2901.8798348365294,2914.474609375,2014096,0.0,0.0
2024-01-23,3013.7344944407055,3013.7344944407055,2884.3367301432563,2895.38232421875,1827002,0.0,0.0
2024-01-24,2899.8305774439436,2927.919347665507,2870.0925699710183,2902.279541015625,5807940,0.0,0.0
2024-01-25,2902.279476470693,2925.170391164418,2803.269357924906,2892.43359375,2601969,0.0,0.0
2024-01-29,2927.8193285230413,3091.4532927153573,2921.871775759373,3063.41455078125,4402976,0.0,0.0
2024-01-30,3079.7579778323384,3128.6381674975078,3019.682107911748,3089.85400390625,3115506,0.0,0.0
2024-01-31,3091.5032520743407,3150.42943936962,3071.161357939888,3140.7333984375,2671051,0.0,0.0
2024-02-01,3155.627291539325,3235.6450705584016,3081.8072084074297,3152.228759765625,4686595,0.0,0.0
2024-02-02,3183.666161392428,3207.206717665739,3138.7343286490322,3156.17724609375,2708695,0.0,0.0
2024-02-05,3168.7220938864175,3228.0980506470914,3150.1795230459284,3172.170654296875,2191195,0.0,0.0
2024-02-06,3182.616400459712,3226.898590938681,3158.726132705813,3202.45849609375,2078891,0.0,0.0
2024-02-07,3218.7519974245083,3276.6285594324354,3208.7059999247135,3228.548095703125,2095911,0.0,0.0
2024-02-08,3244.2917132366424,3244.2917132366424,3144.8318242317846,3167.32275390625,1679004,0.0,0.0
2024-02-09,3183.1662048318944,3223.6498780792163,3119.9417027851514,3213.90380859375,1572789,0.0,0.0
2024-02-12,3227.698282315985,3240.6430129302735,3158.726098519205,3168.47216796875,1083138,0.0,0.0
2024-02-13,3178.7181251671127,3192.7124816930054,3090.8036270861057,3177.168701171875,1225207,0.0,0.0
2024-02-14,3182.7166265842743,3253.9379078795414,3168.572427635155,3205.9072265625,1741264,0.0,0.0
2024-02-15,3218.552243914741,3251.4388850009614,3182.766625332096,3192.5126953125,2035204,0.0,0.0
2024-02-16,3212.7043096317393,3250.988918197148,3191.362819043285,3222.300537109375,2193673,0.0,0.0
2024-02-19,3238.693858164248,3307.266301049669,3234.4956001195133,3257.486328125,1779444,0.0,0.0
